,user_id,institution,account_type,credit_type,total_credit_payments,payment_frequency,amount_to_pay_next_payment,account_opening_date,account_closing_date,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_date,worst_delinquency_past_due_balance
151,13,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2010-08-14,2016-06-30,648.0,0.0,2.0,0.0,3.0,0.0,,0.0
152,13,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2010-02-02,2016-05-31,648.0,0.0,2.0,0.0,0.0,0.0,,0.0
153,13,BANCO,Pagos Fijos,Compra de Automovil,48.0,Mensual,0.0,2010-12-06,2015-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
154,13,AUTOMOTRIZ,Pagos Fijos,Compra de Automovil,18.0,Mensual,0.0,2013-03-25,2014-09-25,184165.0,0.0,184165.0,0.0,1.0,0.0,,0.0
155,13,BANCO,Pagos Fijos,Préstamo de Nomina,72.0,Quincenal,0.0,2011-01-01,2014-06-30,2200.0,0.0,2200.0,0.0,0.0,0.0,,0.0
156,13,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2013-01-26,2014-05-26,43298.0,0.0,19400.0,0.0,6.0,0.0,,0.0
157,13,BANCO,Pagos Fijos,Préstamo de Nomina,36.0,Quincenal,0.0,2007-01-01,2014-04-19,34500.0,0.0,34500.0,0.0,2.0,0.0,,0.0
158,13,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2011-04-12,2013-12-09,59857.0,0.0,56000.0,0.0,5.0,0.0,,0.0
159,13,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2003-02-16,2013-12-06,48116.0,0.0,40100.0,0.0,7.0,0.0,,0.0
160,13,AUTOMOTRIZ,Pagos Fijos,Compra de Automovil,48.0,Mensual,9452.0,2010-12-02,2012-10-03,453527.0,0.0,0.0,0.0,0.0,0.0,,0.0
161,14,TELEFONIA CELULAR,Revolvente,Linea de Credito,0.0,Mensual,37537.0,2012-06-28,,8715.0,37537.0,3500.0,37536.0,24.0,13.0,2016-06-30,37537.0
162,14,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,6390.0,2013-05-27,,22829.0,21840.0,21840.0,21840.0,0.0,0.0,,0.0
163,14,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,1030.0,2012-08-01,,19652.0,15528.0,15000.0,9140.0,0.0,0.0,,0.0
164,14,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,1210.0,2011-12-01,,22073.0,17337.0,15000.0,10350.0,0.0,0.0,,0.0
165,14,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,23210.0,2014-01-28,2015-07-07,23210.0,23210.0,20000.0,23210.0,0.0,0.0,,0.0
166,14,BANCO,Pagos Fijos,Linea de Credito,90.0,Mensual,36223.0,2014-01-23,2015-05-01,39900.0,36223.0,39900.0,36223.0,0.0,0.0,,0.0
167,14,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2014-01-28,2014-03-10,18985.0,0.0,20000.0,0.0,0.0,0.0,,0.0
168,14,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2011-09-01,2011-12-18,0.0,0.0,1.0,0.0,0.0,0.0,,0.0
169,15,BANCOS,Pagos Fijos,Prestamo Personal ,12.0,Mensual,3879.0,2015-11-12,2017-06-06,30786.0,4655.0,0.0,4655.0,9.0,13.0,2017-06-30,4655.0
170,15,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Mensual,2546.0,2016-04-21,,1501.0,2546.0,0.0,2546.0,12.0,13.0,2017-05-31,2546.0
171,15,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,1699.0,2014-09-26,,1699.0,1699.0,0.0,1699.0,23.0,13.0,2016-11-30,1699.0
172,15,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,1838.0,2015-09-10,,1838.0,1838.0,0.0,1838.0,17.0,13.0,2017-06-30,12447.0
173,15,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,3289.0,2011-06-02,,3605.0,3289.0,2.0,0.0,6.0,0.0,,0.0
174,15,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2012-05-24,2016-06-30,971.0,0.0,10000.0,0.0,15.0,0.0,,0.0
175,15,FINANCIERA,Pagos Fijos,Prestamo Personal ,1.0,Mensual,0.0,2016-04-21,2016-04-22,1501.0,0.0,1501.0,0.0,1.0,0.0,,0.0
176,16,VENTA POR CATALOGO,Revolvente,Linea de Credito,0.0,Semanal,0.0,2011-06-01,2013-02-28,1364.0,0.0,1364.0,0.0,45.0,52.0,2012-09-24,1364.0
177,16,BANCOS,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2012-02-02,2012-09-27,7128.0,0.0,6400.0,7128.0,6.0,6.0,2012-09-30,7128.0
178,16,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2012-08-24,2016-04-30,874.0,0.0,10000.0,0.0,0.0,0.0,,0.0
179,17,FONDOS Y FIDEICOMISOS,Pagos Fijos,Prestamo Personal ,12.0,Mensual,0.0,2012-09-27,2013-10-31,13435.0,0.0,0.0,0.0,0.0,0.0,,0.0
180,17,FONDOS Y FIDEICOMISOS,Pagos Fijos,Prestamo Personal ,12.0,Mensual,0.0,2012-09-27,2013-10-31,23456.0,0.0,0.0,0.0,0.0,0.0,,0.0
181,17,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Prestamo Personal ,39.0,Semanal,0.0,2008-11-14,2009-01-13,8580.0,0.0,0.0,0.0,0.0,0.0,,0.0
182,17,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Arrendamiento,52.0,Semanal,0.0,2010-11-15,2011-04-03,18257.0,0.0,0.0,0.0,0.0,2.0,2011-01-31,702.0
183,17,SERVICIO DE TELEVISION DE PAGA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2013-07-29,,268.0,0.0,740.0,0.0,0.0,0.0,,0.0
184,17,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,2545.0,2015-12-27,,2617.0,0.0,10000.0,0.0,0.0,0.0,,0.0
185,17,BANCO,Pagos Fijos,Prestamo Personal ,59.0,Mensual,121927.0,2015-09-15,,93000.0,121927.0,0.0,121927.0,0.0,0.0,,0.0
186,17,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,24686.0,2014-01-16,,61438.0,61438.0,39000.0,20774.0,0.0,0.0,,0.0
187,17,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,34375.0,2013-06-17,,34376.0,34375.0,21500.0,34375.0,0.0,0.0,,0.0
188,17,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2017-01-17,,0.0,49879.0,0.0,0.0,0.0,0.0,,0.0
189,17,BANCO,Hipoteca,Mejoras a la Casa,1.0,Mensual,0.0,2014-08-27,2017-03-29,46231.0,0.0,0.0,0.0,0.0,0.0,,0.0
190,17,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2009-09-26,2014-01-31,2731.0,0.0,4950.0,0.0,0.0,0.0,,0.0
191,17,TIENDA COMERCIAL,Revolvente,Linea de Credito,0.0,Mensual,0.0,2009-04-26,2012-10-01,7591.0,0.0,6000.0,0.0,0.0,0.0,,0.0
192,18,FONDOS Y FIDEICOMISOS,Pagos Fijos,Prestamo Personal ,12.0,Mensual,0.0,2013-06-25,2014-07-28,43513.0,0.0,0.0,0.0,0.0,0.0,,0.0
193,18,BANCO,Pagos Fijos,Prestamo Personal ,16.0,Semanal,467.0,2017-04-12,,6143.0,2996.0,0.0,0.0,0.0,0.0,,0.0
194,18,BANCO,Pagos Fijos,Préstamo de Nomina,72.0,Quincenal,46319.0,2013-02-11,,47000.0,46319.0,0.0,46319.0,0.0,0.0,,0.0
195,18,HIPOTECAGOBIERNO,Hipoteca,Bienes Raices,360.0,Mensual,3772.0,2014-06-30,,354721.0,456370.0,354721.0,52803.0,0.0,0.0,,0.0
196,18,GUBERNAMENTALES,Pagos Fijos,Prestamo Personal ,15.0,Mensual,1460.0,2014-07-28,,26283.0,17897.0,0.0,13526.0,0.0,0.0,,0.0
197,18,GUBERNAMENTALES,Pagos Fijos,Prestamo Personal ,18.0,Mensual,360.0,2014-07-30,,6472.0,3326.0,0.0,1888.0,0.0,0.0,,0.0
198,18,FINANCIERA,Pagos Fijos,Prestamo Personal ,43.0,Quincenal,1132.0,2012-10-18,,11110.0,132075.0,0.0,132075.0,0.0,0.0,,0.0
199,18,SERVICIOS,Sin Limite Preestablecido,Otros (Multiples Creditos),1.0,Mensual,594.0,2016-01-23,,317.0,594.0,740.0,594.0,0.0,0.0,,0.0
200,18,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2012-12-11,2013-12-27,5659.0,0.0,5700.0,7533.0,0.0,0.0,,0.0
201,18,BANCO,Pagos Fijos,Prestamo Personal ,16.0,Semanal,0.0,2013-08-27,2013-12-23,9066.0,0.0,0.0,0.0,0.0,0.0,,0.0
202,18,BANCO,Pagos Fijos,Prestamo Personal ,16.0,Semanal,0.0,2013-05-07,2013-08-28,6007.0,0.0,0.0,0.0,0.0,0.0,,0.0
203,18,BANCO,Pagos Fijos,Prestamo Personal ,0.0,Mensual,0.0,2012-05-22,2013-02-11,40000.0,0.0,0.0,0.0,0.0,0.0,,0.0
204,18,FINANCIERA,Pagos Fijos,Prestamo Personal ,16.0,Semanal,0.0,2012-08-06,2012-11-26,5000.0,0.0,5000.0,0.0,0.0,0.0,,0.0
205,18,BANCO,Pagos Fijos,Prestamo Personal ,0.0,Mensual,0.0,2012-02-08,2012-05-22,21000.0,0.0,0.0,0.0,0.0,0.0,,0.0
206,19,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,4334.0,2014-08-08,,4334.0,4334.0,21609.0,4334.0,10.0,13.0,2017-01-31,4334.0
207,19,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,1922.0,2014-10-01,,1922.0,1922.0,21609.0,1922.0,10.0,13.0,2017-01-31,1922.0
208,19,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,2159.0,2014-09-08,,2159.0,2159.0,21609.0,2159.0,10.0,13.0,2017-01-31,2159.0
209,19,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Mensual,5582.0,2017-11-09,,3000.0,5582.0,0.0,1395.0,1.0,1.0,2017-11-30,1395.0
210,19,TIENDA DEPARTAMENTAL,Revolvente,Linea de Credito,0.0,Mensual,0.0,2014-04-08,2015-02-04,2610.0,0.0,17217.0,0.0,0.0,0.0,,0.0
211,19,TIENDA COMERCIAL,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2008-04-05,,1866.0,0.0,1.0,0.0,0.0,0.0,,0.0
212,19,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,2619.0,2016-02-17,,3163.0,2619.0,0.0,0.0,0.0,0.0,,0.0
213,19,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2015-01-09,2017-03-29,54925.0,0.0,50000.0,40813.0,11.0,0.0,,0.0
214,19,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2015-02-14,2017-02-28,1336.0,0.0,1.0,0.0,15.0,0.0,,0.0
215,19,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,0.0,2016-02-17,2016-07-31,231.0,0.0,0.0,0.0,4.0,0.0,,0.0
216,19,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,0.0,2013-09-23,2016-02-16,3007.0,0.0,0.0,0.0,1.0,0.0,,0.0
217,19,BANCO,Pagos Fijos,Linea de Credito,36.0,Mensual,0.0,2012-10-02,2015-12-30,20000.0,0.0,0.0,0.0,0.0,0.0,,0.0
218,19,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2015-01-09,2015-09-10,54925.0,0.0,50000.0,0.0,1.0,0.0,,0.0
219,19,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2010-11-01,2013-09-30,1758.0,0.0,0.0,0.0,2.0,0.0,,0.0
220,20,GOBIERNO,Pagos Fijos,Credito Fiscal,1.0,Mensual,3287.0,2016-11-01,,3287.0,3287.0,0.0,3287.0,11.0,13.0,2017-11-30,3287.0
221,20,ADMINISTRADORAS DE CARTERA,Pagos Fijos,Tarjeta de Credito,1.0,Mensual,20272.0,2013-12-12,,20272.0,20272.0,20272.0,20272.0,7.0,13.0,2014-10-31,20272.0
222,20,SERVICIO DE TELEVISION DE PAGA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2005-11-05,2010-10-22,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0
223,20,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,7724.0,2015-11-13,,7724.0,7724.0,0.0,7724.0,15.0,13.0,2017-10-31,7724.0
224,20,COMUNICACIONES,Sin Limite Preestablecido,Otros (Multiples Creditos),0.0,Mensual,1699.0,2014-04-14,,1699.0,1699.0,0.0,1699.0,4.0,0.0,,0.0
225,20,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2007-01-01,2017-03-31,20272.0,0.0,8500.0,0.0,0.0,0.0,,0.0
226,21,BANCOS,Pagos Fijos,Prestamo Personal ,16.0,Semanal,0.0,2015-06-22,2015-10-13,6081.0,0.0,6081.0,0.0,0.0,0.0,,0.0
227,21,BANCOS,Pagos Fijos,Prestamo Personal ,16.0,Semanal,0.0,2015-10-19,2016-02-09,9075.0,0.0,9075.0,0.0,0.0,0.0,,0.0
228,21,BANCOS,Pagos Fijos,Prestamo Personal ,16.0,Semanal,0.0,2016-02-09,2016-06-01,13071.0,0.0,13071.0,0.0,0.0,0.0,,0.0
229,21,BANCOS,Pagos Fijos,Prestamo Personal ,10.0,Semanal,0.0,2016-03-15,2016-06-01,4502.0,0.0,4502.0,0.0,6.0,1.0,2016-03-23,502.0
230,21,BANCOS,Pagos Fijos,Prestamo Personal ,16.0,Semanal,0.0,2016-06-09,2016-10-19,20077.0,0.0,20077.0,0.0,3.0,3.0,2016-10-12,1469.0
231,21,BANCOS,Pagos Fijos,Prestamo Personal ,10.0,Catorcenal,0.0,2016-11-10,2017-03-31,7197.0,0.0,0.0,0.0,0.0,0.0,,0.0
232,21,BANCOS,Pagos Fijos,Prestamo Personal ,10.0,Catorcenal,1121.0,2017-03-31,,9004.0,6760.0,0.0,0.0,0.0,1.0,2017-04-30,1121.0
233,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,20.0,Semanal,0.0,2013-10-23,2014-03-31,12500.0,0.0,0.0,0.0,0.0,0.0,,0.0
234,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,20.0,Semanal,0.0,2014-05-20,2014-10-31,12500.0,0.0,0.0,0.0,4.0,2.0,2014-07-31,1969.0
235,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2011-06-24,2011-10-11,4000.0,0.0,0.0,0.0,0.0,0.0,,0.0
236,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2011-10-14,2012-01-31,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0
237,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2012-02-03,2012-05-22,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0
238,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2012-05-25,2012-09-07,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0
239,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2012-09-13,2013-01-04,6000.0,0.0,0.0,0.0,0.0,0.0,,0.0
240,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2013-05-09,2013-08-29,10000.0,0.0,0.0,0.0,1.0,1.0,2013-06-30,89.0
241,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2013-09-20,2014-01-09,9000.0,0.0,0.0,0.0,1.0,1.0,2013-11-30,64.0
242,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2014-01-17,2014-05-09,12000.0,0.0,0.0,0.0,2.0,1.0,2014-02-28,280.0
243,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2014-05-16,2014-08-25,12000.0,0.0,0.0,0.0,0.0,0.0,,0.0
244,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2014-08-29,2014-12-11,15000.0,0.0,0.0,0.0,2.0,1.0,2014-10-31,60.0
245,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2014-12-18,2015-04-07,15000.0,0.0,0.0,0.0,0.0,0.0,,0.0
246,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2015-07-24,2015-11-23,7000.0,0.0,0.0,0.0,1.0,1.0,2015-08-31,42.0
247,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,706.0,2015-11-26,,9000.0,2629.0,0.0,2629.0,17.0,6.0,2016-03-31,4141.0
248,21,COOPERATIVA,Pagos Fijos,Linea de Credito,16.0,Semanal,0.0,2011-09-13,2012-01-31,4000.0,0.0,4000.0,0.0,0.0,0.0,,0.0
249,21,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2012-01-04,2012-04-26,5000.0,0.0,0.0,0.0,2.0,3.0,2012-03-31,707.0
250,21,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,11.0,Semanal,0.0,2012-08-16,2012-10-29,5000.0,0.0,0.0,0.0,1.0,1.0,2012-09-30,508.0
251,21,COOPERATIVA,Pagos Fijos,Prestamo Personal ,16.0,Semanal,0.0,2012-10-31,2013-02-28,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0
252,21,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16.0,Semanal,916.0,2013-02-27,,12500.0,7322.0,0.0,0.0,0.0,0.0,,0.0
253,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2013-02-27,2013-06-20,12500.0,0.0,0.0,0.0,0.0,0.0,,0.0
254,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2013-06-26,2013-10-17,12500.0,0.0,0.0,0.0,0.0,0.0,,0.0
255,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,20.0,Semanal,0.0,2013-10-23,2014-03-14,12500.0,0.0,0.0,0.0,0.0,0.0,,0.0
256,21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2012-02-26,2012-06-23,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0
257,21,MERCANCIA PARA HOGAR Y OFICINA,Credito Prendario,Prestamo Personal ,0.0,Semanal,0.0,2014-05-28,2014-07-07,342.0,0.0,0.0,0.0,0.0,0.0,,0.0
258,21,MERCANCIA PARA HOGAR Y OFICINA,Credito Prendario,Prestamo Personal ,0.0,Semanal,0.0,2014-09-30,2014-11-18,482.0,0.0,0.0,0.0,0.0,0.0,,0.0
259,21,MERCANCIA PARA HOGAR Y OFICINA,Credito Prendario,Prestamo Personal ,0.0,Semanal,0.0,2014-10-18,2014-12-22,653.0,0.0,0.0,0.0,0.0,0.0,,0.0
260,21,MERCANCIA PARA HOGAR Y OFICINA,Credito Prendario,Prestamo Personal ,0.0,Semanal,0.0,2016-07-23,2016-09-05,342.0,0.0,0.0,0.0,0.0,0.0,,0.0
261,21,MERCANCIA PARA LA CONSTRUCCION,Credito Prendario,Prestamo Personal ,70.0,Semanal,0.0,2011-01-12,2011-02-24,1074.0,0.0,0.0,0.0,0.0,1.0,2011-01-26,269.0
262,21,MERCANCIA PARA LA CONSTRUCCION,Credito Prendario,Prestamo Personal ,0.0,Semanal,0.0,2011-05-23,2011-06-15,611.0,0.0,0.0,0.0,0.0,0.0,,0.0
263,21,MERCANCIA PARA LA CONSTRUCCION,Credito Prendario,Prestamo Personal ,40.0,Semanal,0.0,2011-11-21,2012-01-03,1811.0,0.0,0.0,0.0,0.0,0.0,,0.0
264,21,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Linea de Credito,50.0,Semanal,0.0,2007-04-12,2007-08-25,7476.0,0.0,7476.0,0.0,0.0,7.0,2007-08-23,898.0
265,21,FINANCIERA,Pagos Fijos,Prestamo Personal ,52.0,Semanal,1968.0,2016-08-04,,14508.0,8119.0,14508.0,1875.0,0.0,0.0,,0.0
266,21,SERVICIOS,Sin Limite Preestablecido,Otros (Multiples Creditos),1.0,Mensual,0.0,2015-03-16,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
267,22,GOBIERNO,Pagos Fijos,Credito Fiscal,1.0,Mensual,0.0,2013-05-23,2014-07-18,0.0,0.0,0.0,0.0,7.0,13.0,2014-06-30,1100.0
268,22,GOBIERNO,Pagos Fijos,Credito Fiscal,1.0,Mensual,0.0,2013-06-21,2014-07-18,0.0,0.0,0.0,0.0,6.0,6.0,2014-01-31,1100.0
269,22,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Limite Preestablecido,Otros (Multiples Creditos),0.0,Mensual,0.0,2009-09-24,,1237.0,0.0,0.0,0.0,0.0,1.0,2011-07-31,497.0
270,22,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2015-09-21,,46271.0,44727.0,46271.0,0.0,0.0,0.0,,0.0
271,22,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,1907.0,2011-08-23,,30409.0,28979.0,28000.0,0.0,0.0,0.0,,0.0
272,22,COMERCIAL,Revolvente,Linea de Credito,0.0,Mensual,0.0,2010-12-20,,1.0,1510.0,1.0,0.0,0.0,0.0,,0.0
273,22,FINANCIERA,Pagos Fijos,Linea de Credito,12.0,Mensual,0.0,2016-04-12,2017-05-09,12943.0,0.0,12943.0,0.0,0.0,0.0,,0.0
274,22,FINANCIERA,Pagos Fijos,Linea de Credito,48.0,Mensual,0.0,2013-03-21,2017-05-09,175920.0,0.0,175920.0,0.0,0.0,0.0,,0.0
275,22,FINANCIERA,Pagos Fijos,Linea de Credito,12.0,Mensual,0.0,2015-04-15,2016-04-14,12943.0,0.0,12943.0,0.0,0.0,0.0,,0.0
276,22,BANCO,Pagos Fijos,Prestamo Personal ,0.0,Mensual,0.0,2015-01-26,2016-04-12,30000.0,0.0,0.0,0.0,0.0,0.0,,0.0
277,22,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2012-06-22,2015-05-31,1421.0,0.0,0.0,0.0,0.0,0.0,,0.0
278,22,FINANCIERA,Pagos Fijos,Linea de Credito,12.0,Mensual,0.0,2014-04-15,2015-03-31,12943.0,0.0,0.0,0.0,0.0,0.0,,0.0
279,23,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Prestamo Personal ,78.0,Semanal,0.0,2012-11-17,2013-06-08,19266.0,0.0,0.0,0.0,4.0,2.0,2013-03-30,513.0
280,23,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Prestamo Personal ,78.0,Semanal,0.0,2012-11-17,2013-06-08,390.0,0.0,0.0,0.0,4.0,2.0,2013-03-30,10.0
281,23,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Prestamo Personal ,80.0,Semanal,9484.0,2013-06-08,,19520.0,9484.0,0.0,9484.0,96.0,39.0,2014-12-27,9484.0
282,23,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Prestamo Personal ,80.0,Semanal,195.0,2013-06-08,,400.0,195.0,0.0,195.0,96.0,39.0,2014-12-27,195.0
283,23,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,3817.0,2013-06-10,,3817.0,3817.0,13146.0,3817.0,6.0,13.0,2016-12-31,3817.0
284,23,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,4064.0,2013-06-15,,4064.0,4064.0,13146.0,4064.0,6.0,13.0,2016-12-31,4064.0
285,23,TIENDA COMERCIAL,Pagos Fijos,Linea de Credito,18.0,Mensual,0.0,2013-12-24,2016-02-29,10577.0,0.0,6309.0,0.0,0.0,0.0,,0.0
286,23,TIENDA DEPARTAMENTAL,Pagos Fijos,Linea de Credito,18.0,Mensual,10577.0,2013-12-24,,10577.0,10577.0,6309.0,10577.0,20.0,13.0,2015-06-30,10577.0
287,23,ADMINISTRADORAS DE CARTERA,Pagos Fijos,Prestamo Personal ,1.0,Mensual,21849.0,2014-07-01,,21849.0,21849.0,21849.0,21849.0,5.0,13.0,2014-07-01,21849.0
288,23,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Quincenal,1250.0,2015-11-27,,1000.0,1250.0,1000.0,1250.0,25.0,1.0,2015-12-15,1250.0
289,23,TIENDA DEPARTAMENTAL,Revolvente,Linea de Credito,0.0,Mensual,4821.0,2011-04-04,,4821.0,4821.0,11478.0,4821.0,11.0,13.0,2014-11-30,4821.0
290,23,BANCOS,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2011-02-09,2013-12-27,7299.0,0.0,6400.0,9840.0,23.0,13.0,2012-08-31,7299.0
291,23,MERCANCIA PARA HOGAR Y OFICINA,Sin Limite Preestablecido,Credito Personal al Consumo,0.0,Semanal,180.0,2011-10-31,,180.0,180.0,0.0,180.0,95.0,84.0,2015-11-02,180.0
292,23,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,3371.0,2014-11-21,,3371.0,3371.0,0.0,3370.0,11.0,9.0,2016-10-31,3370.0
293,23,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,16151.0,2011-03-18,,19765.0,16151.0,13000.0,16151.0,0.0,0.0,,0.0
294,23,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,9424.0,2012-12-24,,9424.0,9424.0,0.0,9424.0,0.0,0.0,,0.0
295,23,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,9121.0,2012-05-05,,9121.0,9121.0,3014.0,9121.0,0.0,0.0,,0.0
