,user_id,amount_to_pay_next_payment,account_opening_date,account_closing_date,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_date,worst_delinquency_past_due_balance,institution_cat,account_type_cat,credit_type_cat,payment_frequency_cat
1374,81,0.0,2013-08-01,,302029.0,249233.0,276285.0,0.0,0.0,0.0,,0.0,5,6,25,4
1375,81,0.0,2016-05-10,,219.0,0.0,999.0,0.0,0.0,0.0,,0.0,16,6,14,4
1376,81,0.0,2016-11-13,,227.0,0.0,999.0,0.0,0.0,0.0,,0.0,16,6,14,4
1377,81,219.0,2017-02-22,,219.0,219.0,999.0,0.0,0.0,0.0,,0.0,16,6,14,4
1378,81,7738.0,2017-10-05,,287000.0,278751.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,6
1379,81,0.0,2017-04-25,,61800.0,0.0,65000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1380,81,0.0,2014-07-23,,28306.0,0.0,0.0,0.0,0.0,0.0,,0.0,10,7,25,4
1381,81,6695.0,2010-12-15,,466929.0,328211.0,535600.0,0.0,0.0,0.0,,0.0,5,6,25,4
1382,81,938.0,2017-11-22,,75000.0,59192.0,75000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1383,81,1250.0,2016-12-09,,102878.0,24966.0,100000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1384,81,0.0,2016-10-13,,168997.0,69792.0,0.0,0.0,0.0,0.0,,0.0,10,7,25,4
1385,81,330.0,2016-03-08,,50512.0,0.0,50000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1386,81,8307.0,2016-04-29,,498059.0,236749.0,625837.0,0.0,0.0,0.0,,0.0,5,6,25,4
1387,81,0.0,2016-04-30,,80585.0,71080.0,118000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1388,81,436.0,2009-01-08,,28290.0,2950.0,32900.0,0.0,0.0,0.0,,0.0,5,6,25,4
1389,81,0.0,2015-05-28,,61737.0,36251.0,44400.0,0.0,0.0,0.0,,0.0,5,6,25,4
1390,81,0.0,2015-03-06,,3332.0,0.0,10000.0,0.0,0.0,0.0,,0.0,16,7,14,4
1391,81,0.0,2017-09-09,,12220.0,6669.0,93000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1392,81,6549.0,2016-08-18,,190000.0,199902.0,190000.0,0.0,0.0,0.0,,0.0,5,6,19,4
1393,81,0.0,2017-01-11,2018-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10,7,25,4
1394,81,0.0,2010-12-15,2017-11-30,466929.0,0.0,529700.0,0.0,0.0,0.0,,0.0,5,6,25,4
1395,81,0.0,2017-07-20,2017-11-13,661.0,0.0,3000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1396,81,0.0,2016-12-09,2017-11-13,102878.0,0.0,100000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1397,81,0.0,2017-07-21,2017-08-10,55000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,6
1398,81,0.0,2016-10-21,2017-02-22,150000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,4
1399,81,0.0,2016-02-16,2016-10-25,73203.0,0.0,75000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1400,81,0.0,2016-05-24,2016-08-26,291000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,23,4
1401,81,0.0,2009-01-08,2015-11-03,28290.0,0.0,32900.0,0.0,0.0,0.0,,0.0,5,6,25,4
1402,81,0.0,2010-12-15,2015-10-31,296576.0,0.0,322500.0,0.0,0.0,0.0,,0.0,5,6,25,4
1403,81,0.0,2015-07-10,2015-08-14,100000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,4
1404,81,0.0,2010-12-15,2015-04-30,296576.0,0.0,322500.0,0.0,0.0,0.0,,0.0,5,6,25,4
1405,81,0.0,2010-12-15,2015-01-16,126840.0,0.0,322500.0,0.0,0.0,0.0,,0.0,5,6,25,4
1406,81,0.0,2009-01-08,2014-10-31,9301.0,0.0,21900.0,0.0,0.0,0.0,,0.0,5,6,25,4
1407,81,0.0,2013-11-19,2014-06-30,865.0,0.0,75000.0,0.0,2.0,0.0,,0.0,5,6,25,4
1408,81,0.0,2013-03-13,2014-01-07,71691.0,0.0,75000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1409,81,0.0,2010-12-15,2013-08-31,104769.0,0.0,140000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1410,81,0.0,2012-01-03,2013-06-05,650.0,0.0,35000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1411,81,0.0,2013-03-13,2013-05-10,51200.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,23,4
1412,81,0.0,2009-12-01,2013-04-23,20252.0,0.0,39000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1413,81,0.0,2011-12-01,2013-04-23,40821.0,0.0,50000.0,0.0,1.0,0.0,,0.0,5,6,25,4
1489,87,0.0,2016-02-18,2016-02-29,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1490,87,0.0,2016-03-07,2016-03-17,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1491,87,0.0,2016-03-18,2016-03-28,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1492,87,0.0,2016-03-31,2016-04-08,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1493,87,0.0,2016-04-11,2016-04-14,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1494,87,0.0,2016-05-02,2016-05-16,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1495,87,0.0,2016-05-19,2016-05-25,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1496,87,0.0,2016-06-21,2016-06-30,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1497,87,0.0,2016-08-05,2016-08-11,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1498,87,0.0,2016-08-19,2016-08-23,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1499,87,0.0,2016-08-29,2016-09-01,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1500,87,0.0,2016-09-05,2016-09-12,1000.0,0.0,1000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1501,87,0.0,2016-09-13,2016-09-23,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1502,87,0.0,2016-09-26,2016-10-04,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1503,87,0.0,2016-10-05,2016-10-14,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1504,87,0.0,2016-10-17,2016-10-20,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1505,87,0.0,2016-10-25,2016-11-07,1500.0,0.0,1500.0,0.0,0.0,0.0,,0.0,45,4,19,9
1506,87,0.0,2016-11-25,2016-12-05,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1507,87,0.0,2016-11-07,2016-11-15,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1508,87,0.0,2016-12-27,2017-01-06,2000.0,0.0,2000.0,0.0,1.0,1.0,2016-12-31,2198.0,45,4,19,9
1509,87,0.0,2017-01-09,2017-01-20,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1510,87,0.0,2017-01-20,2017-02-13,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1511,87,0.0,2017-02-15,2017-02-24,2500.0,0.0,2500.0,0.0,0.0,0.0,,0.0,45,4,19,9
1512,87,0.0,2017-02-27,2017-03-06,2500.0,0.0,2500.0,0.0,0.0,0.0,,0.0,45,4,19,9
1513,87,0.0,2017-03-08,2017-03-21,2500.0,0.0,2500.0,0.0,0.0,0.0,,0.0,45,4,19,9
1514,87,0.0,2017-05-23,2017-06-17,3000.0,0.0,3000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1515,87,0.0,2017-07-11,2017-07-15,3000.0,0.0,3000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1516,87,0.0,2017-07-17,2017-07-25,3000.0,0.0,3000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1517,87,0.0,2017-07-25,2017-07-28,3000.0,0.0,3000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1518,87,0.0,2017-08-28,2017-09-04,3000.0,0.0,3000.0,0.0,0.0,0.0,,0.0,45,4,19,9
1519,87,0.0,2017-02-28,2017-03-03,2174.0,0.0,2174.0,0.0,0.0,0.0,,0.0,42,4,19,2
1520,87,0.0,2016-10-11,2016-11-15,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,30,4,19,6
1521,87,0.0,2017-06-05,2017-07-21,2174.0,0.0,2174.0,0.0,0.0,0.0,,0.0,42,4,19,2
1522,87,0.0,2016-05-02,2016-05-06,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1523,87,0.0,2016-05-10,2016-05-14,3760.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1524,87,0.0,2016-05-19,2016-05-24,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1525,87,0.0,2016-05-25,2016-05-27,4000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1526,87,0.0,2017-01-19,2017-02-07,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,30,4,19,6
1527,87,0.0,2017-02-07,2017-07-19,20000.0,0.0,0.0,0.0,2.0,1.0,2017-05-31,2684.0,30,4,19,6
1528,87,0.0,2016-06-21,2016-06-24,4500.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1529,87,0.0,2016-06-27,2016-07-09,4500.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1530,87,0.0,2017-09-11,2017-09-21,2174.0,0.0,2174.0,0.0,0.0,0.0,,0.0,42,4,19,2
1531,87,0.0,2016-08-18,2016-08-23,2030.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1532,87,0.0,2016-08-31,2016-09-01,3400.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1533,87,0.0,2017-10-11,2017-10-19,3174.0,0.0,3174.0,0.0,0.0,0.0,,0.0,42,4,19,2
1534,87,0.0,2016-09-02,2016-09-16,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1535,87,0.0,2016-09-19,2016-10-07,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1536,87,0.0,2016-10-10,2016-10-13,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1537,87,0.0,2016-10-14,2016-10-17,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1538,87,0.0,2016-10-18,2016-10-19,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1539,87,0.0,2016-11-01,2016-11-15,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1540,87,0.0,2016-11-25,2016-11-29,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1541,87,0.0,2017-01-02,2017-01-06,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1542,87,0.0,2017-01-09,2017-01-12,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1543,87,0.0,2017-01-13,2017-01-17,1530.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1544,87,0.0,2017-01-17,2017-01-19,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1545,87,0.0,2017-01-20,2017-02-13,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1546,87,0.0,2017-02-13,2017-02-17,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1547,87,0.0,2017-02-23,2017-03-03,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1548,87,0.0,2017-03-14,2017-03-21,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1549,87,0.0,2017-03-29,2017-04-05,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1550,87,0.0,2017-04-24,2017-04-26,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1551,87,0.0,2017-05-02,2017-05-04,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1552,87,0.0,2017-05-22,2017-06-02,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1553,87,0.0,2017-02-08,2017-02-18,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,4
1554,87,0.0,2017-06-05,2017-06-16,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1555,87,0.0,2017-07-11,2017-07-21,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1556,87,0.0,2017-07-25,2017-07-28,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1557,87,0.0,2017-08-03,2017-08-15,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1558,87,0.0,2017-08-22,2017-09-09,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1559,87,0.0,2017-09-11,2017-09-29,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1560,87,0.0,2017-10-03,2017-10-19,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1561,87,0.0,2017-10-20,2017-10-27,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1562,87,0.0,2017-11-01,2017-11-07,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1563,87,0.0,2017-05-31,2017-06-30,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,4
1564,87,0.0,2017-11-24,2017-11-25,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1565,87,0.0,2017-11-27,2017-12-01,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1566,87,0.0,2018-01-30,2018-02-04,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1567,87,0.0,2015-11-06,2015-11-09,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1568,87,0.0,2015-11-13,2015-11-17,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1569,87,0.0,2015-11-17,2015-11-19,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1570,87,0.0,2016-01-14,2016-01-15,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1571,87,0.0,2016-02-02,2016-02-05,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1572,87,0.0,2016-02-11,2016-02-13,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1573,87,0.0,2017-01-03,2017-01-07,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,4
1574,87,0.0,2016-02-18,2016-02-19,3500.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1575,87,0.0,2016-02-22,2016-02-27,3100.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1576,87,0.0,2016-03-08,2016-03-10,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1577,87,0.0,2016-03-14,2016-03-16,2500.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,9
1578,87,0.0,2017-01-24,2017-02-08,2174.0,0.0,2174.0,0.0,0.0,0.0,,0.0,42,4,19,2
1579,87,0.0,2016-12-21,2017-01-20,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,4
1580,87,0.0,2017-01-30,2017-02-13,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,7
1581,87,0.0,2017-02-16,2017-02-23,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,7
1582,87,0.0,2017-02-27,2017-03-08,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,7
1583,87,0.0,2017-03-15,2017-03-22,4000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,7
1584,87,0.0,2017-05-31,2017-06-16,6000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,7
1585,87,0.0,2017-07-28,2017-08-08,6000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,7
1586,87,0.0,2017-08-30,2017-09-11,6000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,7
1587,87,0.0,2017-09-13,2017-10-05,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,4
1588,87,0.0,2017-10-13,2017-10-23,6000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,7
1589,87,0.0,2017-11-24,2017-12-05,3800.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,7
1590,87,0.0,2017-02-27,2017-03-06,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,4
1591,87,0.0,2017-01-23,2017-02-08,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,4
1592,87,0.0,2017-03-16,2017-03-21,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,4
1593,87,0.0,2017-01-16,2017-01-19,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,4
1594,87,0.0,2017-06-05,2017-06-21,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,4
1595,87,0.0,2012-03-08,2018-01-31,1025.0,0.0,699.0,0.0,0.0,1.0,2012-12-31,400.0,47,6,14,4
1596,87,0.0,2016-11-19,,771.0,0.0,897.0,0.0,0.0,0.0,,0.0,16,6,14,4
1597,87,0.0,2014-07-26,2016-01-31,221.0,0.0,740.0,0.0,0.0,0.0,,0.0,38,7,14,4
1598,87,292.0,2013-09-12,,8048.0,5962.0,6500.0,0.0,0.0,0.0,,0.0,5,6,25,4
1599,87,381.0,2011-11-09,,15044.0,13738.0,14160.0,0.0,0.0,0.0,,0.0,5,6,25,4
1600,87,2666.0,2016-01-01,,93301.0,34846.0,93301.0,2857.0,7.0,0.0,,0.0,4,4,2,4
1601,87,3086.0,2018-01-30,,3174.0,3086.0,3174.0,0.0,0.0,0.0,,0.0,21,4,19,2
1602,87,0.0,2006-04-05,,5420.0,0.0,5420.0,0.0,0.0,0.0,,0.0,25,6,14,4
1603,87,0.0,2017-02-20,,710.0,0.0,710.0,0.0,0.0,0.0,,0.0,25,6,14,4
1604,87,0.0,2017-05-31,2017-06-30,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,4
1605,87,0.0,2017-03-16,2017-03-21,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,4
1606,87,0.0,2016-10-10,2016-10-11,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,4
1607,87,0.0,2016-11-07,2016-11-16,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,4
1608,87,0.0,2016-11-07,2016-11-18,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,11,4,19,4
1609,87,0.0,2016-10-10,2016-10-19,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,11,4,19,4
1610,87,0.0,2016-09-08,2016-09-29,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,4
1611,87,0.0,2016-09-08,2016-09-29,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,11,4,19,4
1612,87,0.0,2016-06-21,2016-06-22,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,4
1613,87,0.0,2016-05-25,2016-05-26,3000.0,0.0,3000.0,0.0,1.0,0.0,,0.0,21,4,19,4
1614,87,0.0,2016-05-04,2016-05-06,3000.0,0.0,3000.0,0.0,1.0,0.0,,0.0,21,4,19,4
1615,87,0.0,2016-03-28,2016-04-13,3000.0,0.0,3000.0,0.0,0.0,0.0,,0.0,11,4,19,4
1616,87,0.0,2016-03-09,2016-03-24,3000.0,0.0,3000.0,0.0,0.0,0.0,,0.0,11,4,19,4
1617,87,0.0,2016-03-28,2016-03-30,3000.0,0.0,3000.0,0.0,1.0,0.0,,0.0,21,4,19,4
1618,87,0.0,2016-03-09,2016-03-10,3000.0,0.0,3000.0,0.0,1.0,0.0,,0.0,21,4,19,4
1619,87,0.0,2016-02-18,2016-02-19,2600.0,0.0,2600.0,0.0,1.0,0.0,,0.0,21,4,19,4
1620,87,0.0,2016-02-03,2016-02-04,2000.0,0.0,2000.0,0.0,1.0,0.0,,0.0,21,4,19,4
1621,87,0.0,2016-02-18,2016-02-23,2600.0,0.0,2600.0,0.0,0.0,0.0,,0.0,11,4,19,4
1622,87,0.0,2016-02-03,2016-02-11,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,11,4,19,4
1623,87,0.0,2015-11-10,2015-11-17,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,11,4,19,4
1624,87,0.0,2015-11-10,2015-11-11,2000.0,0.0,2000.0,0.0,1.0,0.0,,0.0,21,4,19,4
1625,87,0.0,2012-02-10,2014-08-26,29000.0,0.0,29000.0,18910.0,14.0,0.0,,0.0,5,4,19,4
1626,87,0.0,2011-11-09,2012-11-20,5511.0,0.0,5050.0,0.0,0.0,0.0,,0.0,5,6,25,4
1642,89,0.0,2015-06-22,,2240.0,0.0,1767.0,0.0,1.0,1.0,2015-08-31,1372.0,47,6,14,4
1643,89,0.0,2015-01-19,,405.0,0.0,1000.0,0.0,0.0,0.0,,0.0,16,6,14,4
1644,89,0.0,2016-02-23,,154778.0,165434.0,0.0,0.0,0.0,0.0,,0.0,10,7,25,4
1645,89,0.0,2015-02-24,,58438.0,13975.0,17000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1646,89,6293.0,2015-08-06,,163253.0,105490.0,0.0,0.0,0.0,0.0,,0.0,4,4,5,4
1647,89,6293.0,2015-08-06,,163253.0,105490.0,0.0,0.0,0.0,0.0,,0.0,4,4,5,4
1648,89,3595.0,2015-06-22,,125842.0,64719.0,125842.0,0.0,0.0,0.0,,0.0,4,4,2,4
1649,89,3595.0,2015-06-22,,125842.0,64719.0,125842.0,0.0,0.0,0.0,,0.0,4,4,2,4
1650,89,4106.0,2015-04-01,,95157.0,52299.0,95157.0,0.0,0.0,0.0,,0.0,5,4,19,4
1651,89,7322.0,2012-09-01,,165492.0,152546.0,146000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1652,89,625.0,2012-02-01,,16514.0,13024.0,15000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1653,89,0.0,2011-05-03,,3075.0,0.0,1.0,0.0,0.0,0.0,,0.0,16,7,14,4
1654,89,504.0,2014-12-15,,52077.0,30839.0,54000.0,0.0,0.0,0.0,,0.0,49,6,14,4
1655,89,0.0,2014-10-01,2015-04-28,31564.0,0.0,31564.0,0.0,0.0,0.0,,0.0,4,4,5,4
1656,89,0.0,2013-05-11,2014-07-31,358.0,0.0,1000.0,0.0,0.0,0.0,,0.0,16,7,14,4
1657,89,0.0,2012-09-01,2013-05-31,102930.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
1658,89,0.0,2012-02-01,2012-09-30,10640.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
1659,90,0.0,2017-02-08,2017-08-14,85000.0,0.0,0.0,0.0,2.0,1.0,2017-05-31,4371.0,30,4,19,6
1660,90,120.0,2015-08-21,,460.0,460.0,13146.0,0.0,0.0,0.0,,0.0,52,4,0,4
1661,90,72.0,2015-09-22,,134.0,134.0,13146.0,0.0,0.0,0.0,,0.0,52,4,0,4
1662,90,425.0,2015-11-30,,4228.0,4228.0,13146.0,0.0,0.0,0.0,,0.0,52,4,0,4
1663,90,153.0,2015-12-31,,1519.0,1519.0,13146.0,0.0,0.0,0.0,,0.0,52,4,0,4
1664,90,461.0,2015-12-24,,2111.0,2111.0,12618.0,311.0,1.0,2.0,2015-12-31,311.0,52,4,0,4
1665,90,147.0,2015-12-24,,1464.0,1464.0,13146.0,0.0,0.0,0.0,,0.0,52,4,0,4
1666,90,0.0,2016-09-21,2017-08-05,26305.0,0.0,0.0,0.0,0.0,0.0,,0.0,36,4,20,6
1667,90,4823.0,2017-03-23,,52610.0,14112.0,0.0,0.0,0.0,0.0,,0.0,36,4,20,6
1668,90,433.0,2015-06-20,,3470.0,3470.0,13146.0,0.0,0.0,0.0,,0.0,52,6,14,4
1669,90,770.0,2016-07-17,,10851.0,8553.0,10700.0,0.0,0.0,0.0,,0.0,6,6,25,4
1670,90,0.0,2015-10-17,,268.0,0.0,740.0,0.0,0.0,0.0,,0.0,38,7,14,4
1671,90,0.0,2016-11-27,,26615.0,0.0,10000.0,0.0,0.0,0.0,,0.0,16,7,14,4
1672,90,3340.0,2016-07-22,,145803.0,134185.0,0.0,0.0,0.0,0.0,,0.0,5,4,5,4
1673,90,1100.0,2016-07-22,,21300.0,19082.0,21300.0,0.0,0.0,0.0,,0.0,5,6,25,4
1674,90,0.0,2016-04-07,,39812.0,12135.0,38999.0,0.0,0.0,0.0,,0.0,5,6,25,4
1675,90,4785.0,2017-04-18,,30000.0,37279.0,0.0,0.0,0.0,0.0,,0.0,36,4,19,4
1697,94,0.0,2009-09-19,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38,7,16,4
1698,94,193.0,2011-01-01,,54285.0,193.0,50000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1699,94,0.0,2011-01-01,2017-03-31,54285.0,0.0,50000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1700,94,0.0,2011-06-29,2016-06-30,50000.0,0.0,50000.0,0.0,0.0,0.0,,0.0,5,6,23,4
1701,94,0.0,2007-11-01,2014-08-20,3500.0,0.0,3500.0,0.0,0.0,0.0,,0.0,5,6,14,4
1702,94,0.0,2007-11-01,2008-11-19,3500.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,4
1703,94,0.0,2009-02-17,2012-07-02,29408.0,0.0,23000.0,0.0,0.0,0.0,,0.0,5,6,25,4
1704,94,0.0,2011-01-01,2011-12-31,42484.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
1804,103,0.0,2013-07-01,,0.0,0.0,53000.0,0.0,0.0,0.0,,0.0,52,6,25,4
1805,103,0.0,2013-12-11,,10000.0,0.0,10000.0,0.0,0.0,0.0,,0.0,6,6,25,5
1806,103,0.0,2009-01-02,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38,7,16,4
1807,103,0.0,2003-08-06,2006-04-20,483.0,0.0,0.0,0.0,0.0,0.0,,0.0,48,7,14,4
1808,103,719.0,2011-10-20,,963.0,0.0,20000.0,0.0,0.0,0.0,,0.0,16,7,14,4
1809,103,3313.0,2006-12-22,,309000.0,291521.0,309000.0,0.0,0.0,0.0,,0.0,5,3,4,4
1810,103,0.0,2011-10-14,,103908.0,98231.0,102120.0,0.0,0.0,0.0,,0.0,5,6,25,4
1811,103,0.0,2015-11-02,,910.0,0.0,10000.0,0.0,0.0,0.0,,0.0,16,7,14,4
1812,103,958.0,2012-02-22,,78912.0,32897.0,38300.0,0.0,0.0,0.0,,0.0,5,6,25,4
1813,103,198.0,2015-11-23,,17943.0,198.0,30000.0,0.0,0.0,0.0,,0.0,49,6,14,4
